Unnamed: 0.1,Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
69.0,69.0,1898021176925888939,Fri Mar 07 14:41:26 +0000 2025,337,#VIDEO: A majestic scene of pilgrims in the Mataf area on the first Friday of Ramadan https://t.co/R4lz2GVm0d,1898021176925888939,https://pbs.twimg.com/amplify_video_thumb/1897854615393021952/img/-iiIJgghZM1pV8r_.jpg,,en,Saudi Arabia,1,3,55,https://x.com/Saudi_Gazette/status/1898021176925888939,567289542,Saudi_Gazette
70.0,70.0,1898589852653785286,Sun Mar 09 04:21:09 +0000 2025,1853,9th of Ramadan i wanna share this is The shortest most powerful dua: Allahuma inni as alukal-afiyah. https://t.co/Iz8O4fPf1n,1898589852653785286,https://pbs.twimg.com/media/GlklZZiXAAAQLgd.jpg,,en,,2,12,448,https://x.com/aiishadahir/status/1898589852653785286,1084130057977769984,aiishadahir
71.0,71.0,1899620728322109902,Wed Mar 12 00:37:29 +0000 2025,111,This might be Last Ramadan in your life do your best. https://t.co/Ua4e19Q80h,1899620728322109902,https://pbs.twimg.com/tweet_video_thumb/GlzO-gbXgAAfPEy.jpg,,en,World Wide,0,0,24,https://x.com/Al__Quraan/status/1899620728322109902,1230733029070397442,Al__Quraan
72.0,72.0,1899492700035965141,Tue Mar 11 16:08:45 +0000 2025,637,Imagine breaking your Ramadan fast in front of the Kaaba https://t.co/y0oUmE4S0Q,1899492700035965141,https://pbs.twimg.com/amplify_video_thumb/1899492644432027648/img/_gIOGtcWOgC-Ch4C.jpg,,en,"New York, NY",1,3,44,https://x.com/Muslim/status/1899492700035965141,748066632799502336,Muslim
73.0,73.0,1897638469654266242,Thu Mar 06 13:20:42 +0000 2025,2777,#Ramadan #Jummah https://t.co/LbhaUFoExV,1897638469654266242,https://pbs.twimg.com/media/GlXEIXibwAAX6NQ.jpg,,qme,,3,38,343,https://x.com/RoShZiMu/status/1897638469654266242,1272433334392516610,RoShZiMu
74.0,74.0,1898603011535945793,Sun Mar 09 05:13:26 +0000 2025,1523,Five times in Ramadan when Allah accepts Du'as... https://t.co/UUQ3GONHan,1898603011535945793,https://pbs.twimg.com/ext_tw_video_thumb/1898602950487891968/pu/img/bUcG3UqozlEKwtdX.jpg,,en,,8,12,557,https://x.com/7signxx/status/1898603011535945793,372705607,7signxx
75.0,75.0,1899471494008517117,Tue Mar 11 14:44:29 +0000 2025,225,#Ramadan_day_11 https://t.co/Y1f0mwgRlc,1899471494008517117,https://pbs.twimg.com/media/GlxHQbcbQAAiNKv.jpg,,qme,,1,4,36,https://x.com/RoShZiMu/status/1899471494008517117,1272433334392516610,RoShZiMu
76.0,76.0,1897752482194886682,Thu Mar 06 20:53:44 +0000 2025,7555,Ramadan proves we have more discipline than we think,1897752482194886682,,,en,,29,30,1451,https://x.com/rannnda/status/1897752482194886682,440561442,rannnda
77.0,77.0,1899143601407295901,Mon Mar 10 17:01:33 +0000 2025,2891,In #Ramadan our souls find renewal in worship and devotion. #RamadanTheSaudiWay https://t.co/P7LyqvNPwH,1899143601407295901,https://pbs.twimg.com/media/GlscJvsWoAAVwJr.jpg,,en,,2,20,146,https://x.com/CICSaudi/status/1899143601407295901,900466709852819457,CICSaudi
78.0,78.0,1898140880609198222,Fri Mar 07 22:37:06 +0000 2025,1384,#Ramadan_day_8 https://t.co/eXvreZ0n3i,1898140880609198222,https://pbs.twimg.com/media/GleNEjxbkAAs87t.jpg,,qme,,2,33,203,https://x.com/RoShZiMu/status/1898140880609198222,1272433334392516610,RoShZiMu
79.0,79.0,1897783289647415571,Thu Mar 06 22:56:10 +0000 2025,5124,Some blessings leave you speechless standing before the #Kaaba in Ramadan is one of them Alhamdulillah️ Papa you may not be here but you re always with me in every prayer in every moment. ️ #makkah #Ramadan #Umrah https://t.co/7WGmmNpvD6,1897783289647415571,https://pbs.twimg.com/media/GlZH0P6WEAA_nun.jpg,,en,,5,103,113,https://x.com/imfatimasana/status/1897783289647415571,1366616884582449154,imfatimasana
80.0,80.0,1899561183205839216,Tue Mar 11 20:40:52 +0000 2025,77,Seorang muslim hendaknya tidak meninggalkan bacaan Al-Qur'an khususnya di bulan ini (Ramadhan). (Hendaknya) ia membaca sebanyak yang ia mampu. [Kalimat Ramadaniyyah 18 Ramadan 1439 Salih bin Fauzan al-Fauzan (Hafidzahullah)],1899561183205839216,,,in,,0,74,0,https://x.com/untitled246/status/1899561183205839216,1427853294332911618,untitled246
81.0,81.0,1899599422352396749,Tue Mar 11 23:12:49 +0000 2025,129,किसी के 3 पैसे भी दबाना बहुत बड़ा गुनाह है! वीडियो देखे! #Ramadan https://t.co/YPgO4QQmdD,1899599422352396749,https://pbs.twimg.com/ext_tw_video_thumb/1899599258455830528/pu/img/hodZAkqJMocQgBgf.jpg,,hi,India,0,9,34,https://x.com/s_afreen7/status/1899599422352396749,1326864599660986375,s_afreen7
82.0,82.0,1899568100066103617,Tue Mar 11 21:08:21 +0000 2025,90,#Ramadan_day_12 https://t.co/4MS7gQBBCj,1899568100066103617,https://pbs.twimg.com/media/GlyfHmeaUAAY6cC.jpg,,qme,,0,3,15,https://x.com/RoShZiMu/status/1899568100066103617,1272433334392516610,RoShZiMu
83.0,83.0,1899613606553243673,Wed Mar 12 00:09:11 +0000 2025,75,اَلسَّلاَمُ عَلَيكُم پاک ہے وہ ذات جو اپنے بندے کو راتوں رات مسجدِ حرام سے مسجدِ اقصیٰ تک لے گئی جس کے ماحول پر ہم نے برکتیں نازل کی ہیں، تاکہ ہم اُنہیں اپنی کچھ نشانیاں دِکھائیں۔ بیشک وہ ہر بات سننے والی، ہر چیز دیکھنے والی ذات ہے۔ ﴿سورۃ الاسراء، ۱﴾ #Quran #Ramadan https://t.co/Vs27xvEppt,1899613606553243673,https://pbs.twimg.com/media/GlzIgcHWcAAVPpa.jpg,,ur,,0,56,9,https://x.com/saraanwar45/status/1899613606553243673,1436961130405060616,saraanwar45
84.0,84.0,1899069722915971105,Mon Mar 10 12:07:59 +0000 2025,637,This Ramadan I invite you to #SharetheBlessings with families affected by conflict and disaster. We have the power to make a real difference! Please consider donating to @UNMigration through the link in my bio. Let s come together and support those who need it most. https://t.co/mhfkcqpQEh,1899069722915971105,https://pbs.twimg.com/amplify_video_thumb/1899069639772028928/img/CwYEOGKWIEguVbs9.jpg,,en,Kazakhstan,10,63,301,https://x.com/dimash_official/status/1899069722915971105,510948637,dimash_official
85.0,85.0,1899241856556290181,Mon Mar 10 23:31:59 +0000 2025,2594,#Ramadan Day 11 https://t.co/Y7y45a6Occ,1899241856556290181,https://pbs.twimg.com/media/Glt2ZsyXkAAAb9o.jpg,,und,Nigeria,11,48,731,https://x.com/islamicstrength/status/1899241856556290181,398035338,islamicstrength
86.0,86.0,1898281614293250246,Sat Mar 08 07:56:19 +0000 2025,1462,Pak Hindu restaurant owner arrested for opening his restaurant during Ramadan daytime. Islamist festivals are a nightmare for minorities. https://t.co/dnrpXo7AQT,1898281614293250246,https://pbs.twimg.com/ext_tw_video_thumb/1898280951480041473/pu/img/nOgQ3lCEcNpdiywv.jpg,,en,Delhi Gujranwala,23,26,807,https://x.com/pakistan_untold/status/1898281614293250246,1318136451112988673,pakistan_untold
87.0,87.0,1898751841367658945,Sun Mar 09 15:04:50 +0000 2025,698,The Sunnah Way to Break your Fast During Ramadān... THREAD https://t.co/cGEiimpbm2,1898751841367658945,https://pbs.twimg.com/media/Glm4uzXXcAAD_zM.jpg,,en,,0,3,134,https://x.com/7signxx/status/1898751841367658945,372705607,7signxx
88.0,88.0,1898875620924281167,Sun Mar 09 23:16:42 +0000 2025,3061,#Ramadan Day 10 https://t.co/RrgPDsnspn,1898875620924281167,https://pbs.twimg.com/media/GlopT8AWoAEYg5S.jpg,,und,Nigeria,15,57,878,https://x.com/islamicstrength/status/1898875620924281167,398035338,islamicstrength
89.0,89.0,1899019573707333777,Mon Mar 10 08:48:43 +0000 2025,1011,Let this Ramadan be a reminder to be grateful for Allah to the countless blessings in our lives ️ https://t.co/zjnWxmKdCK,1899019573707333777,https://pbs.twimg.com/media/GlqsNPRWUAAc4eY.jpg,,en,,0,108,78,https://x.com/hussain786_fkh/status/1899019573707333777,839030339284643840,hussain786_fkh
90.0,90.0,1897611866697843064,Thu Mar 06 11:34:59 +0000 2025,1813,What do Islam and the Quran say about women? And call two witnesses from among your men two witnesses. And if two men are not at hand then a man and two women are needed. --2:282 Virgins await those who enter paradise. 2:25 It's OK to have sex with your wives during Ramadan https://t.co/YzyZNDRokr,1897611866697843064,https://pbs.twimg.com/ext_tw_video_thumb/1897611786674667520/pu/img/ZnpHDcxEW_OIknzD.jpg,,en,England,148,210,949,https://x.com/ImtiazMadmood/status/1897611866697843064,927513257946083329,ImtiazMadmood
91.0,91.0,1898708101521686608,Sun Mar 09 12:11:02 +0000 2025,31329,The E Safety commissioner says pictures of bacon and egg rolls should not be posted during Ramadan Press ️ if you love bacon and egg rolls https://t.co/QFWDog9oaT,1898708101521686608,https://pbs.twimg.com/media/GlmQ9DBaoAA15iD.jpg,,en,Ayers Rock,311,1705,5926,https://x.com/nogulagsagain/status/1898708101521686608,1344669958614130689,nogulagsagain
92.0,92.0,1898933673111453847,Mon Mar 10 03:07:22 +0000 2025,5787,The first 10 days of ramadan have passed. Some of us may be facing burnout/fluctuation in Imaan. Don t worry. Start again. You can. The goal of Ramadan ain t perfection it s improvement.,1898933673111453847,,,en,,18,19,1737,https://x.com/aiishadahir/status/1898933673111453847,1084130057977769984,aiishadahir
93.0,93.0,1898021877492195500,Fri Mar 07 14:44:13 +0000 2025,687,Give a thumbs up if you are sick of hearing the word Ramadan in our country? https://t.co/x4jpO4ub2d,1898021877492195500,https://pbs.twimg.com/media/Glcg1TrW0AAVW4n.jpg,,en,"England, United Kingdom",10,125,133,https://x.com/Neccccy/status/1898021877492195500,1613020402233614338,Neccccy
94.0,94.0,1899339218574336049,Tue Mar 11 05:58:52 +0000 2025,523,WATCH: One of the largest free iftar meals in Abeokuta Ogun State!️ It's said that the generous person behind this initiative is AbdulWasiu Showami the owner of Forte Oil. Throughout Ramadan he has been providing food for thousands of Muslims in Abeokuta every day. May https://t.co/tc8gnFZzQl,1899339218574336049,https://pbs.twimg.com/ext_tw_video_thumb/1899338575025405952/pu/img/e-rXeFDtX95zhx5s.jpg,,en,"Lagos, Nigeria",11,36,152,https://x.com/abdullahayofel/status/1899339218574336049,1628297794149666817,abdullahayofel
95.0,95.0,1898999698402288014,Mon Mar 10 07:29:44 +0000 2025,7137,Day 10. Ramadan May Allah continue to answer our prayers https://t.co/Nd1PoNrvYI,1898999698402288014,https://pbs.twimg.com/media/GlqaJzdW4AA2XPL.jpg,,en,Nigeria,8,71,404,https://x.com/PoojaMedia/status/1898999698402288014,461888257,PoojaMedia
96.0,96.0,1897598440911327727,Thu Mar 06 10:41:38 +0000 2025,2839,Ramadan in Gaza 2025 https://t.co/ayH141yl9D,1897598440911327727,https://pbs.twimg.com/media/GlWft29WoAAJDet.jpg,,tr,World Wide,22,26,664,https://x.com/Al__Quraan/status/1897598440911327727,1230733029070397442,Al__Quraan
97.0,97.0,1898721920918405407,Sun Mar 09 13:05:57 +0000 2025,284,During Ramadan in France someone carried out a 'prank' by placing a pig's head inside the elevator of a building predominantly occupied by Muslims. https://t.co/UrlrfbMsE3,1898721920918405407,https://pbs.twimg.com/amplify_video_thumb/1898721855428575235/img/CubGNSa1WLlkHSXl.jpg,,en,In the flatlands ,6,74,34,https://x.com/TheNorfolkLion/status/1898721920918405407,1675579484357947392,TheNorfolkLion
98.0,98.0,1899369814847627294,Tue Mar 11 08:00:27 +0000 2025,4027,Happy Ramadan from London. https://t.co/51rYlrNezY,1899369814847627294,https://pbs.twimg.com/amplify_video_thumb/1899369760657203200/img/X0nmi6bOqj7cTQ56.jpg,,en,"Genova, Liguria",31,236,735,https://x.com/RadioGenoa/status/1899369814847627294,1429400366819512323,RadioGenoa
99.0,99.0,1897865414907969656,Fri Mar 07 04:22:30 +0000 2025,4536,10 Life changing Duas this Ramadan Thread https://t.co/TVqIdxbEAD,1897865414907969656,https://pbs.twimg.com/media/GlaShhTWwAAoDgf.jpg,,en,,2,23,816,https://x.com/aiishadahir/status/1897865414907969656,1084130057977769984,aiishadahir
100.0,100.0,1898730240102330535,Sun Mar 09 13:39:00 +0000 2025,1120,Ramadan is proof that you are stronger than your struggles keep going. ,1898730240102330535,,,en,مسجد,2,9,208,https://x.com/Alhamdhulillaah/status/1898730240102330535,176462613,Alhamdhulillaah
101.0,101.0,1898786199671877997,Sun Mar 09 17:21:22 +0000 2025,18692,Just wondering how did a Kafir Nation win #ChampionsTrophy2025 in the holy month of Ramadan in an Islamic Nation while an Islamic Pakistan could not even qualify to next level. Lagta hai kono Firqi le raha hai https://t.co/8ulRW9sdDo,1898786199671877997,https://pbs.twimg.com/ext_tw_video_thumb/1898773083357589504/pu/img/JgCYbi5xUiGBp0MU.jpg,,en,In Exile,103,393,2974,https://x.com/BattaKashmiri/status/1898786199671877997,1441683373840224264,BattaKashmiri
102.0,102.0,1899026189152551266,Mon Mar 10 09:15:00 +0000 2025,17895,This is how Muslims spend their Ramadan. https://t.co/z1l03FI92x,1899026189152551266,https://pbs.twimg.com/media/GK60QcoW0AArOF7.jpg,,en,,8,88,1203,https://x.com/AllahGreatQuran/status/1899026189152551266,102162231,AllahGreatQuran
103.0,103.0,1897686110840443279,Thu Mar 06 16:30:00 +0000 2025,4943,Cat climbs on man leading nightly Ramadan prayer https://t.co/GRDqbDXtBv,1897686110840443279,https://pbs.twimg.com/ext_tw_video_thumb/1897649334612840448/pu/img/E3z-bYH9tTh1xOLh.jpg,,en,United States,35,44,424,https://x.com/catshealdeprsn/status/1897686110840443279,1365328795972952064,catshealdeprsn
104.0,104.0,1899394109896634728,Tue Mar 11 09:36:59 +0000 2025,3451,Dah 10 hari kita puasa Ramadan masih sempat untuk kita baiki tahap puasa kita. Baca al-Quran tadabbur jaga perilaku ketika puasa tarawih bersedekah solat malam kurangkan screen time buat kebaikan yang banyak. Jangan sia-siakan Ramadan yang masih berbaki.,1899394109896634728,,,in,,7,0,1335,https://x.com/addien90s/status/1899394109896634728,1457752216656171014,addien90s
105.0,105.0,1897973292549456191,Fri Mar 07 11:31:10 +0000 2025,7089,Despite heavy Israeli restrictions 90 000 Palestinians performed the first Friday prayers of #Ramadan at #AlAqsaMosque. https://t.co/ezyhZG4fz0,1897973292549456191,https://pbs.twimg.com/amplify_video_thumb/1897971069031522304/img/VBmbAQmylPKj_PKx.jpg,,en,"England, United Kingdom",11,65,943,https://x.com/doamuslims/status/1897973292549456191,2647091335,doamuslims
106.0,106.0,1899541727343525938,Tue Mar 11 19:23:34 +0000 2025,1829,11 Ramadan https://t.co/59D8l8PGvH,1899541727343525938,https://pbs.twimg.com/media/GlyHIBPW4AASk78.jpg,,tr,الطائف ,1,9,31,https://x.com/llliu2__/status/1899541727343525938,764273011402964992,llliu2__
107.0,107.0,1898786958689673458,Sun Mar 09 17:24:23 +0000 2025,613,Israël intensifie sa terreur contre les Palestiniens pendant le Ramadan bombardant Jénine détruisant des maisons et massacrant des civils. Sous un blocus inhumain un peuple meurt lentement tandis que le monde complice laisse faire un génocide à ciel ouvert. https://t.co/URFuvSyiqy,1898786958689673458,https://pbs.twimg.com/amplify_video_thumb/1898786905572970496/img/UXNDs8Zx9cerrcSI.jpg,,fr,,11,100,470,https://x.com/MagnifiqueTomy/status/1898786958689673458,1718300476913967104,MagnifiqueTomy
108.0,108.0,1899177184163475571,Mon Mar 10 19:15:00 +0000 2025,1003,Oh Allah don t let us leave Ramadan without our sins being forgiven. AMEEN https://t.co/kLwiYGaSnJ,1899177184163475571,https://pbs.twimg.com/media/GlskkTgWkAA5AAb.jpg,,en,,1,23,118,https://x.com/AllahGreatQuran/status/1899177184163475571,102162231,AllahGreatQuran
109.0,109.0,1898884151601938647,Sun Mar 09 23:50:35 +0000 2025,197,السلام علیکم سحر بخیر انسان جب اپنے خالق کے سامنے خلوص نیت سے سر تسلیم خم کرتا ہے تو اللہ پاک اپنے بندے پر اپنے کرم کی برسات کرتا ہے اور اس سے خوش ہوتا ہے!!!! بے شک۔۔۔اللہ کو عاجزی پسند ہے۔۔۔ اللہ پاک ہمیں بھی نیتوں کا خلوص بخشے! آمین! #Ramadan #Ramadan2025 https://t.co/t8iYCnPhaT,1898884151601938647,https://pbs.twimg.com/media/GloxEmBWEAA-EHo.jpg,,ur,"Here and there, but Nowhere!♟",0,168,41,https://x.com/ManalNoor9/status/1898884151601938647,921693121251078145,ManalNoor9
110.0,110.0,1899525911738740823,Tue Mar 11 18:20:43 +0000 2025,14936,El triplehijueputa de Lamine Yamal desde que empezó el Ramadán: https://t.co/jvzYBgpJ4J,1899525911738740823,https://pbs.twimg.com/ext_tw_video_thumb/1712681885602664448/pu/img/bKhSaaReP-yfcN_W.jpg,,es,"Torremolinos, España",6,10,619,https://x.com/GxlDeFerminn/status/1899525911738740823,1653711529957531649,GxlDeFerminn
111.0,111.0,1899073808004468780,Mon Mar 10 12:24:13 +0000 2025,580, GIVEAWAY RAMADAN GOFOOD Coba tebak mana yang BUKAN promo Ramadan GoFood! Tulis jawaban kamu dan menangin hadiah menarik ~ Jawab pertanyaannya dengan format: [Pilih A B C atau D dan jawabannya] + hashtag #SurgaMakananAdaDiGoFood dan tag 3 temen kamu! https://t.co/iqhHI4ZCt9,1899073808004468780,https://pbs.twimg.com/media/Glrb_1rbcAAh19V.jpg,,in,Indonesia,14,1409,484,https://x.com/gofoodindonesia/status/1899073808004468780,1105408086569672706,gofoodindonesia
112.0,112.0,1899603046122094692,Tue Mar 11 23:27:13 +0000 2025,110,Free Palestine activists shove barricades outside the New York Mayor s residence Gracie Mansion while the Mayor holds a Ramadan Iftar event. Protests have erupted over the ICE detainment of Columbia protest leader Mahmoud Khalil. https://t.co/XpPq9o7miA,1899603046122094692,https://pbs.twimg.com/ext_tw_video_thumb/1899600311330729984/pu/img/njNx3occY2wVouKW.jpg,,en,,5,30,16,https://x.com/OliLondonTV/status/1899603046122094692,91416107,OliLondonTV
113.0,113.0,1897587879712620767,Thu Mar 06 09:59:40 +0000 2025,695,#Ramadan_day_6 https://t.co/bbEbUggCLN,1897587879712620767,https://pbs.twimg.com/media/GlWWHprbkAA9ACJ.jpg,,qme,,1,4,98,https://x.com/RoShZiMu/status/1897587879712620767,1272433334392516610,RoShZiMu
114.0,114.0,1897780915545211158,Thu Mar 06 22:46:43 +0000 2025,2938,#Ramadan Day 7 https://t.co/c2RlaAjNtS,1897780915545211158,https://pbs.twimg.com/media/GlZFrtaWsAACcOF.jpg,,und,Nigeria,15,60,783,https://x.com/islamicstrength/status/1897780915545211158,398035338,islamicstrength
115.0,115.0,1898295068143788449,Sat Mar 08 08:49:47 +0000 2025,1001,Ramadan is the month whose beginning is mercy whose middle is forgiveness and whose end is freedom from fire . https://t.co/O0MmXWX8Xc,1898295068143788449,https://pbs.twimg.com/media/GlgZNBbWcAAY19s.jpg,,en,,1,115,57,https://x.com/hussain786_fkh/status/1898295068143788449,839030339284643840,hussain786_fkh
